34708	0	a	suffers because of its many excesses 
58580	1	a	an exquisite motion picture 
53450	0	a	tiresomely simpleminded 
18536	0	a	compressed characterisations 
44042	1	a	layered richness 
37359	1	a	that is funny and pithy , while illuminating an era of theatrical comedy that , while past , 
17120	0	a	no obvious escape 
49082	1	a	to like 
10362	0	a	is that it 's a crime movie made by someone who obviously knows nothing about crime 
32	0	a	will find little of interest in this film , which is often preachy and poorly acted 
17619	0	a	, virulent and foul-natured 
58256	0	a	in part because the consciously dumbed-down approach wears thin 
65726	0	a	utterly static picture 
44300	1	a	of lazy humor 
4822	1	a	tom shadyac 's film kicks off spookily enough 
60080	0	a	collective heart attack 
47955	1	a	is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight 
10680	1	a	captures the complicated relationships in a marching band 
53820	1	a	a film that relies on personal relationships 
56920	1	a	a harrowing account 
17097	0	a	is predictable at every turn 
28383	1	a	its unflinching gaze a measure of faith in the future 
57334	1	a	oscar-sweeping 
51309	0	a	is doomed by its smallness 
62930	0	a	is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery 
54872	1	a	is amused by its special effects 
19673	0	a	if the film fails to fulfill its own ambitious goals 
917	1	a	the old saying goes , because it 's true 
35280	1	a	offers us the sense that on some elemental level , lilia deeply wants to break free of her old life 
23355	1	a	completely delightful 
25029	1	a	are masterfully controlled . 
38082	0	a	absolutely not . 
13887	0	a	loosely speaking , we 're in all of me territory again , 
17939	1	a	cultural differences 
36882	0	a	a weak script that ca n't support the epic treatment 
55106	0	a	into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell 
14767	1	a	it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` look at this ! 
7962	0	a	wind up using them as punching bags 
60747	1	a	picture-perfect 
9007	1	a	is a brilliantly played , deeply unsettling experience . 
11278	0	a	despite its promising cast of characters 
54879	1	a	even life on an aircraft carrier -- 
53849	0	a	the long-faced sad sack 
41768	1	a	will undoubtedly enjoy it 
2060	1	a	of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 
28367	0	a	ugly ideas 
10069	1	a	in all its strange quirks 
27358	1	a	, thoroughly involving 
11251	0	a	endlessly superficial . 
22283	1	a	fun , splashy and entertainingly nasty 
31700	1	a	a funny little movie 
12351	1	a	offers just enough sweet and traditional romantic comedy to counter the crudity . 
57367	1	a	in remembrance 
19467	0	a	descends into sub-tarantino cuteness 
57104	1	a	rah-rah 
20892	1	a	comprise a powerful and reasonably fulfilling gestalt . 
33818	1	a	, there 's no way you wo n't be talking about the film once you exit the theater . 
55014	1	a	reminiscent 
1635	0	a	queasy-stomached 
25596	1	a	for genre fans 
59602	0	a	'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening 
3599	0	a	says far less about the horrifying historical reality than about the filmmaker 's characteristic style 
8556	0	a	jumps around with little logic or continuity , presenting backstage bytes of information that never amount to a satisfying complete picture of this particular , anciently demanding métier . 
36498	0	a	, windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 
49875	0	a	the film 's thoroughly recycled plot and tiresome jokes ... 
35423	1	a	amazing ! 
45051	1	a	ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego . 
60086	1	a	somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment 
19353	1	a	more contemporary 
40651	1	a	interested in the sights and sounds of battle 
45712	1	a	moving , if uneven , success 
58378	1	a	great sympathy and intelligence 
12109	0	a	, you 're desperate for the evening to end . 
63919	1	a	strip it of all its excess debris , and you 'd have a 90-minute , four-star movie . 
14996	0	a	descends into such message-mongering moralism that its good qualities are obscured 
40716	1	a	to laugh because he acts so goofy all the time 
10234	1	a	gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . 
48292	0	a	bad blend 
60895	1	a	high-spirited 
56733	1	a	their lofty perch 
47924	1	a	carries you along in a torrent of emotion 
25492	1	a	sensuous and spirited tale 
29198	1	a	music fans 
11322	1	a	if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest . 
503	1	a	director claude chabrol has become the master of innuendo . 
55842	1	a	dazzling entertainment 
30385	1	a	scores a direct hit 
13009	1	a	silly summer entertainment 
59242	0	a	showtime 's uninspired send-up 
39356	0	a	first lousy guy ritchie imitation 
40397	0	a	the waterlogged script 
48797	0	a	, unlikeable people 
67104	1	a	with sharp ears and eyes 
37610	1	a	the film has a terrific look 
30907	1	a	greater 
13788	1	a	its best 
11113	1	a	a moving tale of love and destruction 
28059	0	a	not very amusing 
56694	1	a	does a good job 
12927	0	a	made every effort to disguise it as an unimaginative screenwriter 's invention 
23292	1	a	sweet-tempered 
5959	1	a	best straight-up 
60375	1	a	become one of our best actors 
1267	1	a	a legacy 
1768	0	a	's not that funny 
5316	1	a	exuberance and passion 
55386	1	a	the best sports movie i 've ever seen 
21889	1	a	heart and humor 
33941	0	a	dizzy , confused , and totally disorientated 
16288	1	a	more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm . 
48865	1	a	what 's even more remarkable is the integrity of devito 's misanthropic vision 
37333	1	a	significantly better than its 2002 children 's - movie competition 
40327	1	a	turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count . 
6888	0	a	... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride . 
32510	1	a	are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d 
38392	0	a	bland 
22708	1	a	to hit all of its marks 
16018	0	a	would be great to see this turd squashed under a truck , preferably a semi . 
22453	1	a	the little chinese seamstress that transforms this story about love and culture into a cinematic poem 
52274	1	a	old-fashioned-movie movie 
25472	1	a	the rich promise of the script 
61468	0	a	was , uh , michael zaidan , was supposed to have like written the screenplay or something 
43035	1	a	the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes 
26464	1	a	behind bars 
44844	1	a	, then you 're at the right film . 
66322	0	a	the surface histrionics 
21911	1	a	a wildly entertaining 
64225	0	a	fit chan like a $ 99 bargain-basement special 
39411	0	a	mired in stasis 
64861	0	a	is that its own action is n't very effective 
43831	1	a	a tasty masala . 
41031	1	a	a sexy , peculiar and always entertaining costume drama 
41383	0	a	that is where ararat went astray . 
38210	1	a	most certainly has a new career ahead of him 
31580	1	a	thanks to the château 's balance of whimsicality , narrative discipline and serious improvisation 
7265	1	a	conjured up more coming-of-age stories than seem possible 
53775	0	a	odd and pixilated 
8653	1	a	's surprisingly decent 
40584	1	a	are among the chief reasons brown sugar is such a sweet and sexy film . 
1126	1	a	mr. nelson has made a film that is an undeniably worthy and devastating experience . 
49036	1	a	so watchable 
65396	0	a	resolutely downbeat 
15418	0	a	fails on its own 
30541	0	a	a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing . 
58829	0	a	was so uninspiring 
40590	1	a	in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent 
24417	1	a	a certain degree of wit and dignity 
66273	0	a	scoob and shag do n't eat enough during the film . ' 
40677	1	a	it 's defiantly and delightfully against the grain . 
1775	0	a	play like a milquetoast movie of the week blown up for the big screen 
53121	1	a	sharp and quick documentary 
64665	0	a	limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly 
5643	0	a	is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be 
8954	0	a	all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television . 
1287	0	a	the film does n't have enough innovation or pizazz to attract teenagers , and 
62078	1	a	have an honesty and dignity that breaks your heart . 
45785	0	a	the limited chemistry created by ralph fiennes and jennifer lopez 
57985	0	a	just a collection of this and that -- whatever fills time -- with no unified whole 
42601	1	a	done before but never so vividly 
40046	0	a	every faltering half-step 
55006	0	a	have pulled off four similar kidnappings before 
21863	1	a	the way 
64591	0	a	its mean-spirited second half 
41129	0	a	static set ups , 
25777	0	a	, no one can hear you snore 
55041	1	a	great dragons ! 
35337	0	a	are terribly wasted 
65941	1	a	emphasizes the well-wrought story and 
23793	0	a	in a vat of failed jokes , twitchy acting , and general boorishness 
39256	1	a	the dragons are the real stars of reign of fire and you wo n't be disappointed . 
49590	1	a	the choices 
25253	0	a	an amateurish , quasi-improvised acting exercise shot on ugly digital video . 
5737	0	a	particularly joyless , and 
43022	1	a	the type of film about growing up that we do n't see often enough these days 
21690	1	a	include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren , who did ) 
29548	1	a	gender-bending comedy 
23589	0	a	hardly distinguish it from the next teen comedy 
66414	1	a	brings a youthful , out-to-change-the-world aggressiveness to the project , 
46143	0	a	with nothing but a savage garden music video on his resume , he has no clue about making a movie 
48095	1	a	best and most exciting 
26200	0	a	disapproval 
4847	1	a	convincing 
21522	1	a	dedicated 
42207	0	a	am more offended by his lack of faith in his audience than by anything on display here 
51058	1	a	that rare movie that works on any number of levels -- as 
9640	1	a	thrilling combination 
2064	0	a	just too silly and 
4950	0	a	unpleasantly 
27689	1	a	keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner . 
44178	0	a	a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder 
51274	1	a	soar . 
42522	1	a	clever script 
25094	1	a	daringly perceptive , taut , piercing and feisty 
34134	0	a	like an overcooked soufflé 
62650	0	a	the pacing is deadly 
46155	0	a	of hollywood fluff 
8538	0	a	forget 
45564	0	a	, almost generic 
39756	1	a	a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain 
44665	1	a	knows everything and answers all questions , is visually smart , cleverly written , and 
41605	0	a	seems to want to be a character study , but apparently ca n't quite decide which character . 
43608	0	a	more confused , less interesting and more sloppily 
50515	1	a	mothers 
7165	0	a	two hours of junk 
7933	1	a	bring off this wild welsh whimsy 
17452	0	a	exhibits the shallow sensationalism characteristic of soap opera 
41527	1	a	the film is well-crafted and 
3950	1	a	honestly 
43050	0	a	a movie that 's about as overbearing and over-the-top as the family it depicts . 
61368	1	a	handled with intelligence and care 
12543	1	a	visually graceful 
53854	1	a	originality 
46765	0	a	you 're a struggling nobody 
10457	0	a	that kate is n't very bright , but that she has n't been worth caring about 
23178	1	a	the fun 
53925	0	a	wishy-washy melodramatic movie 
41247	0	a	... simultaneously degrades its characters , its stars and its audience . 
53480	0	a	with too little 
41123	1	a	the striking , quietly vulnerable personality 
34043	0	a	fears 
59951	0	a	wimps out by going for that pg-13 rating 
45448	1	a	is such a mesmerizing one 
9550	1	a	format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them 
21815	0	a	approaching even a vague reason to sit through it all 
34561	0	a	nearly every attempt at humor here is doa . 
14066	1	a	in exploring an attraction that crosses sexual identity 
39602	1	a	acted , quietly affecting cop drama . 
2479	0	a	the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial . 
10496	1	a	surprisingly brilliant 
32031	0	a	, but it otherwise drowns in a sea of visual and verbal clichés . 
328	1	a	's still quite worth seeing 
40998	1	a	bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i have n't encountered since at least pete 's dragon 
41681	0	a	does turn out to be a bit of a cheat in the end 
30904	1	a	a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply 
55056	1	a	a genuinely funny ensemble 
32356	1	a	find love in the most unlikely place 
8976	0	a	the pitfalls you 'd expect in such a potentially sudsy set-up 
5776	1	a	improved upon the first and taken it a step further , richer and deeper 
64449	1	a	a powerful and telling story that examines 
4813	1	a	, potent exploration 
32020	1	a	will be occupied for 72 minutes . 
52264	0	a	with zoe clarke-williams 's lackluster thriller `` new best friend '' , who needs enemies ? 
54083	1	a	a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world 
53734	1	a	bring off this kind of whimsy 
9099	0	a	in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags . 
804	1	a	funny and sad 
292	1	a	, the film retains ambiguities that make it well worth watching . 
46978	1	a	for its excellent storytelling , its economical , compressed characterisations and for its profound humanity 
7939	0	a	no explanation or even plot relevance 
23537	1	a	champion the fallibility of the human heart 
37679	0	a	alarms for duvall 's throbbing sincerity and his elderly propensity for patting people while he talks 
14953	1	a	best movies 
59665	1	a	a worthwhile documentary 
1937	0	a	this bad 
58742	0	a	comes off as annoying rather than charming 
34465	1	a	is fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching . 
18827	1	a	it 's packed with adventure and a worthwhile environmental message , so it 's great for the kids 
52018	0	a	while his characters are acting horribly 
65287	1	a	has no affect on the kurds 
13608	1	a	good period reconstruction 
27708	1	a	a delightful lark 
55928	0	a	it 's a frankenstein-monster of a film that does n't know what it wants to be . 
44730	1	a	our sympathies 
65542	0	a	squanders the charms of stars hugh grant and sandra bullock . 
20777	0	a	is n't quite one of the worst movies of the year . 
8640	0	a	i 'm not sure these words have ever been together in the same sentence : 
10046	0	a	a laundry list of minor shortcomings 
55916	1	a	renowned 
52170	1	a	satisfyingly 
44310	0	a	kitschy , flashy , overlong soap opera . 
1119	0	a	is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own 
22502	1	a	neatly and effectively captures the debilitating grief 
12451	0	a	a huge disappointment coming , as it does , 
972	0	a	a historic scandal 
4726	0	a	a dull , inconsistent , dishonest female bonding picture . 
43200	1	a	is a very good viewing alternative for young women . 
44922	1	a	award-winning 
61833	1	a	, remarkably unpretentious 
43437	1	a	progressed as nicely as ` wayne 
11744	1	a	into a few evocative images and striking character traits 
51745	0	a	have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos had n't blown them all up . 
61757	0	a	pretentious types who want to appear avant-garde 
14830	1	a	, the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy . 
1434	1	a	been kind enough to share it 
59705	1	a	the rock is destined to be the 21st century 's new `` conan '' and that he 's going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal . 
56424	0	a	dramatize life 's messiness 
62958	1	a	as they do in this marvelous film 
51807	0	a	sleepless 
34625	1	a	`` the best disney movie since the lion king '' 
15852	1	a	mostly to the tongue-in-cheek attitude of the screenplay 
29222	0	a	sad nonsense 
29472	1	a	vibrant charm 
64326	0	a	's hard to figure the depth of these two literary figures , and even the times in which they lived . 
62788	0	a	a cockeyed shot all the way . 
17540	0	a	might be best forgotten 
58308	0	a	is the last thing any of these three actresses , nor their characters , deserve . 
39858	0	a	weighs no more than a glass of flat champagne 
43259	1	a	the gifted crudup has the perfect face to play a handsome blank yearning to find himself 
16926	1	a	has the uncanny ability to right itself precisely when you think it 's in danger of going wrong 
55810	0	a	an insultingly unbelievable final act 
52322	1	a	makes oliver far more interesting 
42266	1	a	real filmmaker 's 
38093	0	a	a sadistic bike flick 
3787	1	a	gives it new texture , new relevance , new reality 
31600	1	a	wickedly funny 
41807	1	a	in the name of an allegedly inspiring and easily marketable flick 
30768	0	a	anyone 's guess 
26828	1	a	peter jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte could want . 
25937	1	a	pay to see it 
16605	1	a	one of the summer 's most pleasurable movies 
63950	0	a	said , except : film overboard ! 
17874	0	a	... liotta is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario . 
40782	1	a	have always appreciated a smartly written motion picture 
6031	1	a	is one film that 's truly deserving of its oscar nomination 
16189	1	a	to find a compelling dramatic means of addressing a complex situation 
616	0	a	is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own 
53428	1	a	loves both dance and cinema 
56643	0	a	director marcus adams just copies from various sources -- good sources , bad mixture 
32799	1	a	a well-made pb & j sandwich 
45407	1	a	( gulpilil ) is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass 
54756	1	a	with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour 
22950	0	a	are acting horribly 
58183	1	a	good as the full monty , but a really strong second effort 
63981	0	a	too little 
28237	1	a	life , hand gestures , 
23262	0	a	rerun 
7048	0	a	made me want to pack raw dough in my ears . 
8964	1	a	tackled a meaty subject and 
38796	1	a	a rollicking adventure for you and 
30387	0	a	a foundering performance 
18180	1	a	a breath 
32834	1	a	entertaining british hybrid 
29773	0	a	such a tragedy 
13093	1	a	majidi shoe-loving 
24616	0	a	a bumper 
9384	0	a	is sandler running on empty , repeating what he 's already done way too often . 
55204	1	a	thoroughly entertaining comedy that 
52224	1	a	true-blue 
35813	1	a	is rigid and evasive in ways that soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and `` ocean 's eleven , '' 
15703	0	a	finds no way to entertain or inspire its viewers 
64542	1	a	it 's an ambitious film , and as with all ambitious films , it has some problems 
31400	1	a	among the many pleasures 
21753	0	a	little style 
12533	0	a	's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic . 
59504	1	a	belly laughs 
38721	1	a	the movie is well crafted , and well executed . 
44720	0	a	, annoying , heavy-handed 
17727	0	a	strained caper movies that 's hardly any fun to watch and 
63829	0	a	is never especially clever and often is rather pretentious 
15354	1	a	, heartwarming film 
15486	1	a	show a remarkable ability to document both sides of this emotional car-wreck . 
3607	1	a	that is an undeniably worthy and devastating experience 
52674	1	a	gripping performances by lane and gere 
48644	0	a	's made a film that 's barely shocking , barely interesting and most of all , barely anything 
58489	0	a	he 's done 
15723	0	a	lacks it . 
48883	0	a	melodramatic paranormal romance 
57	1	a	to be as subtle and touching as the son 's room 
63976	0	a	chicken barely give a thought to the folks who prepare and deliver it 
35001	0	a	kapur weighs down the tale with bogus profundities . 
4391	1	a	the best-sustained ideas i have ever seen on the screen 
2797	0	a	nervous 
9951	1	a	a remarkable movie with an unsatisfying ending , which is just the point . 
26009	0	a	that it risks monotony 
39524	1	a	fact , the best in recent memory 
2771	1	a	whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile 
32248	1	a	does sound promising in theory 
45244	0	a	, is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 
41463	0	a	done , but slow 
36015	1	a	is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs 
37495	1	a	sweet and memorable film 
31427	1	a	story to suit the sensibilities of a young american , a decision that plucks `` the four feathers '' 
41633	1	a	's most thoughtful films about art , ethics , and the cost of moral compromise . 
54569	1	a	have easily tipped this film into the `` a '' range , as is 
54311	1	a	adds enough quirky and satirical touches 
11340	1	a	fare , with enough 
52129	0	a	too evident 
47135	0	a	racial tension 
46808	1	a	is such a sweet and sexy film 
47042	1	a	naturally funny 
10931	1	a	we feel as if we 're seeing something purer than the real thing 
8775	1	a	flamboyant style 
25973	1	a	things that elevate `` glory '' above most of its ilk , 
13123	1	a	it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators 
18811	1	a	undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective . 
6705	0	a	lionize its title character and exploit his anger 
1738	0	a	proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast 
51290	1	a	uncomfortably timely , relevant 
28828	0	a	's about as convincing as any other arnie musclefest 
10040	0	a	than bad 
13505	0	a	's often overwritten 
8562	0	a	rigged and sluggish 
41069	0	a	who starts off promisingly but then proceeds to flop 
34136	1	a	bringing richer meaning to the story 's morals 
44889	0	a	of its critical backlash and more 
35144	0	a	given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors ' workshop that it is . 
38013	1	a	surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it . 
701	1	a	liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances 
29243	1	a	you walk out of the good girl with mixed emotions -- disapproval of justine combined with a tinge of understanding for her actions . 
62096	0	a	some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson 
19994	1	a	companionable 
66618	1	a	, the magnificent swooping aerial shots are breathtaking , 
16864	0	a	emptiness and maddeningly 
38144	1	a	the beauty and power 
38716	0	a	the too-frosty exterior 
34522	1	a	can truly be 
39960	0	a	full of holes that will be obvious even to those who are n't looking for them 
41204	1	a	to make a big splash . 
38901	1	a	long enough to read the subtitles 
29191	0	a	is too bad 
10948	0	a	's probably not easy to make such a worthless film ... 
25753	0	a	poking their genitals into fruit pies 
61213	0	a	bluff 
9282	0	a	as any other arnie musclefest 
59870	1	a	fine performance 
40040	1	a	brutally honest 
55787	1	a	two surefire , beloved genres 
23884	1	a	truth-telling 
62488	0	a	the movie 's rude and crude humor 
48847	0	a	, lan yu never catches dramatic fire . 
19424	1	a	style , structure and rhythms 
36920	1	a	an oscar-worthy performance 
48658	1	a	certain 
16667	1	a	infused frida with a visual style unique and inherent 
43097	0	a	sluggish , 
9555	0	a	slimed in the name of high art 
41975	1	a	nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . 
23094	0	a	the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas 
47013	1	a	the bullseye 
23723	1	a	unified 
7724	0	a	leave 
13212	0	a	offensive and redundant 
61685	0	a	the story is -- forgive me -- a little thin , 
66472	0	a	enters the pantheon of wreckage that includes battlefield earth and showgirls 
9760	0	a	's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo 
50728	0	a	more and more abhorrent 
24167	0	a	... a movie that , quite simply , should n't have been made . 
67305	0	a	the action looks fake 
28391	1	a	some deft ally mcbeal-style fantasy sequences 
15835	1	a	brow 
42499	0	a	what 's most offensive is n't the waste of a good cast , 
5450	1	a	sweet as greenfingers 
62777	0	a	the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . 
45033	0	a	with really poor comedic writing 
7706	1	a	a delicious crime drama on par with the slickest of mamet . 
13733	1	a	, er , bubbly 
5342	0	a	needing other people 
24084	0	a	a pandora 's box of special effects that run the gamut from cheesy to cheesier to cheesiest 
22279	0	a	drags it back 
35807	1	a	to appeal to women looking for a howlingly trashy time 
57544	0	a	soft-porn 
20955	0	a	live in denial about 
63008	0	a	sameness 
38016	0	a	, it feels more forced than usual . 
54575	0	a	movie audiences both innocent and jaded 
11371	0	a	becomes claustrophobic 
14752	1	a	the delicious pulpiness 
10904	1	a	such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball 
54692	0	a	... built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . 
53680	1	a	comes off winningly , even though it 's never as solid as you want it to be 
61646	1	a	provides a satisfyingly unsettling ride 
56422	1	a	is a goofball movie , in the way that malkovich was 
31816	0	a	disney scrape the bottom of its own cracker barrel 
35368	0	a	an utterly incompetent conclusion 
48213	0	a	mishandled 
53229	1	a	excellent 
4868	0	a	like a fish that 's lived too long 
25061	1	a	intrigued 
62363	0	a	unfaithful ' cheats on itself and retreats to comfortable territory . 
27520	0	a	the audacity to view one of shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion . 
43592	0	a	is a loose collection of not-so-funny gags , scattered moments of lazy humor 
58857	0	a	with the cheesiest monsters this side of a horror spoof , which they is n't 
27147	1	a	delicate coming-of-age tale 
63574	0	a	a huge disappointment coming , 
49575	0	a	might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) 
29375	0	a	try to create characters out of the obvious cliches , but 
66480	1	a	ca n't deny its seriousness and quality . 
28662	1	a	see the movie 
7666	0	a	feeling like a great missed opportunity 
59500	1	a	perfect medium 
21692	1	a	brian tufano 's handsome widescreen photography and 
16793	1	a	delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year . 
10611	1	a	inventive screenplay 
45287	1	a	the best thing i can say about this film 
23972	1	a	an interesting look 
43032	0	a	even lazier 
53215	1	a	spielberg knows how to tell us about people . 
31417	1	a	radical action 
3156	0	a	the most highly-praised disappointments i 
12702	1	a	provide insight into a fascinating part of theater history 
5710	1	a	accomplished and richly resonant work . 
61985	1	a	all the pieces fall together without much surprise , but little moments give it a boost . 
20239	0	a	soliloquies about nothing delivered by the former mr. drew barrymore 
57163	0	a	failed jokes , twitchy acting 
27349	1	a	a real winner -- smart , funny , subtle , and resonant 
28259	1	a	arty and jazzy 
43061	1	a	dream 
19647	1	a	the robust middle of this picture 
425	0	a	that it progresses in such a low-key manner that it risks monotony 
62155	1	a	a touching , sophisticated film 
12666	0	a	been all but decommissioned 
45058	1	a	good thing 
36334	1	a	more than capable 
50223	0	a	is a fragmented film , 
37306	0	a	lacking substance and soul , crossroads comes up shorter than britney 's cutoffs . 
65534	1	a	from blushing to gushing -- imamura squirts the screen in ` warm water under a red bridge ' 
32758	1	a	stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory 
63932	1	a	is its personable , amusing cast 
32344	1	a	exposé , the film ( at 80 minutes ) is actually quite entertaining . 
9469	0	a	a haunted house , 
63542	0	a	there must be an audience that enjoys the friday series , but i would n't be interested in knowing any of them personally . 
8833	0	a	for the future , one hopes mr. plympton will find room for one more member of his little band , a professional screenwriter . 
45745	0	a	across as lame and sophomoric 
57803	1	a	an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties 
30621	1	a	such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball . '' 
61035	1	a	the powerful success of read my lips with such provocative material 
12312	1	a	shock-you-into-laughter 
15953	1	a	the otherwise good-naturedness of mr. deeds , with its embrace of sheer goofiness and cameos of less 
36083	0	a	abandon '' 
41008	0	a	quite simply , should n't have been made 
65849	0	a	a ghost story gone badly awry 
19087	1	a	competent performers 
22079	0	a	clichéd and 
16742	1	a	whimsicality , narrative discipline 
9308	0	a	the action sequences -- clearly the main event -- are surprisingly uninvolving 
60082	0	a	drama 
38308	0	a	intimidated by both her subject matter and the period trappings of this debut venture into the heritage business 
18463	0	a	it 's leaden and predictable , 
4165	1	a	the music makes a nice album , 
2049	0	a	derivative , overlong , and bombastic 
47709	1	a	a minimalist beauty and 
36740	1	a	would force you to give it a millisecond of thought 
5511	0	a	say the least , not to mention inappropriate and wildly undeserved 
65974	1	a	will find millions of eager fans 
13398	1	a	gives his best screen performance 
48004	0	a	to believe that anyone in his right mind would want to see the it 
28952	0	a	utter loss personified in the film 's simple title 
47420	0	a	poorly staged 
16948	0	a	a long , dull procession of despair 
23360	1	a	payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human . 
55631	1	a	the charismatic jackie chan 
4810	0	a	it 's a sad , sick sight 
32718	0	a	a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 
17738	1	a	acquainted with the author 's work , on the other hand , 
33019	1	a	can be viewed as pure composition and form -- film as music 
58084	1	a	shrewd , powerful act 
52716	0	a	what might have been acceptable on the printed page of iles ' book does not translate well to the screen . 
31742	0	a	carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , ` if i stay positive , maybe i can channel one of my greatest pictures , drunken master . ' 
53759	0	a	a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins 
43951	0	a	bad 
18857	1	a	robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking . 
25711	0	a	stylistically , the movie is a disaster . 
16186	1	a	a delicately crafted film 
57326	0	a	rush through 
14273	1	a	multi-layered and profoundly humanist ( not to mention gently political ) meditation 
